,avg_assessment_accuracy,avg_assessment_time,prev_assessment_accuracy,tot_time_playing_game
12321,0.4047619047619048,20978.007142857143,0.0,20884165
12322,0.5183044315992293,19147.78612716763,1.0,43243546
12323,0.5934959349593496,18876.88292682927,1.0,51326617
12324,0.4715762273901809,20532.54651162791,0.0,208720651
12325,0.5199530516431926,19655.897887323943,1.0,218427344
12326,0.5515350877192983,19091.434210526317,1.0,218648865
12327,0.4618916437098256,21599.959239130436,,220793854
12328,0.4366319444444445,20883.7146529563,0.0,220968834
12329,0.4170812603648425,20222.012285012286,0.0,221075428
12330,0.4486274509803922,19788.295348837208,1.0,229620262
12331,,,,53763690
12332,1.0,13166.038461538461,1.0,69791759
12333,,,,0
12334,,,,403018673
12335,0.0,29883.30909090909,0.0,471952132
12336,0.367816091954023,22584.333333333332,1.0,496399117
12337,0.2191780821917808,24553.678082191782,0.0,498019117
12338,0.36666666666666664,22127.87222222222,1.0,542894120
12339,0.40551181102362205,28231.196850393702,0.5,643630768
12340,0.4344569288389513,27186.876404494382,1.0,752687278
12341,0.36477987421383645,26133.383647798742,0.0,753738798
12342,,,,93244125
12343,0.33333333333333354,27952.232558139534,0.3333333333333333,94446071
12344,0.48809523809523825,23357.785714285714,1.0,130638213
12345,0.2603174603174604,30199.008849557522,,186999750
12346,0.32276995305164324,28660.493333333332,0.5,187886336
12347,0.6947089947089947,36890.0773993808,1.0,199897679
12348,0.632466281310212,37438.516949152545,0.0,255039764
12349,0.618127147766323,35041.62373737374,0.5,362103052
12350,0.6123366013071896,34275.57932692308,0.5,371433250
12351,0.5678030303030304,33067.53571428572,0.0,468377578
12352,0.5533049040511727,32061.051975051974,,482191425
12353,0.5098231827111984,32500.641121495326,,574705143
12354,0.5093283582089553,31747.781138790036,0.5,658510550
12355,0.4519756838905754,36230.08918128655,0.2,748540662
12356,0.41134163208851815,35665.47930574099,0.0,770043846
12357,,,,61650281
12358,1.0,16680.724137931036,1.0,62134022
12359,1.0,14285.17857142857,1.0,112092401
12360,,,,4666638
12361,,,,14422809
12362,1.0,12684.964285714286,1.0,527760423
12363,1.0,12965.295081967213,1.0,528196127
12364,1.0,11476.161290322581,,528472527
12365,1.0,11444.1796875,1.0,594584014
12366,1.0,11066.315068493152,1.0,594734841
12367,1.0,10628.9,1.0,642629038
12368,,,,265743259
12369,1.0,30788.975609756097,1.0,267005607
12370,0.474474474474473,42352.54054054054,0.16666666666666666,294457574
12371,,8247.5625,,102658463
12372,1.0,12385.91489361702,1.0,111301677
12373,0.41379310344827774,29630.35606060606,0.2,114630746
12374,0.2774566473988452,29656.126984126986,0.0,116324547
12375,0.3112745098039226,27751.663636363635,0.5,116824905
12376,0.2581300813008139,25757.885496183208,0.0,117468105
12377,0.32904411764705965,24323.465277777777,1.0,117724697
12378,0.3509615384615392,22874.719033232628,,169256972
12379,,,,3755692
12380,1.0,7053.972222222223,1.0,13550123
12381,0.32727272727272727,23342.454545454544,0.0,17247942
12382,,,,17625221
12383,,,,0
12384,,,,15947338
12385,,,,58456684
12386,,,,8863635
12387,0.19999999999999962,48652.84848484849,0.2,13680267
12388,,,,45613412
12389,1.0,15040.375,1.0,46094704
12390,,3099.5,,193636404
12391,0.0,6849.738095238095,0.0,193886899
12392,0.5588235294117647,15438.75,1.0,194834310
12393,0.7058823529411765,14690.921052631578,1.0,195273975
12394,0.5608782435129722,25920.374301675976,0.3333333333333333,215006502
12395,0.6258503401360529,24534.423076923078,1.0,226808918
12396,0.6811594202898537,23049.18181818182,1.0,227283660
12397,,,,31867974
12398,,,,37572079
12399,1.0,11524.90410958904,,61620394
12400,1.0,11036.363636363636,1.0,61871676
12401,0.8028169014084507,10286.663716814159,0.0,61941469
12402,0.8627450980392157,9540.263803680982,,85025638
12403,0.6333333333333343,12082.133640552995,0.2,93207861
12404,,,,15748027
12405,0.0,26917.548387096773,0.0,17416915
12406,,,,83876040
12407,1.0,14794.172413793103,1.0,189956168
12408,1.0,19735.84375,1.0,201263476
12409,0.5792592592592608,29776.562962962962,0.2,204020218
12410,0.6536585365853671,26779.790419161676,,204472607
12411,0.7215686274509815,25197.16425120773,1.0,256950183
12412,0.765289256198348,24163.514285714286,1.0,257654431
12413,,,,39625650
12414,,,,8358138
12415,1.0,11253.892857142857,1.0,8673247
12416,1.0,10093.072727272727,1.0,8913257
12417,1.0,13323.483516483517,1.0,16550529
12418,0.837037037037037,15238.548148148147,0.5,22273741
12419,,,,0
12420,0.0,17924.125,0.0,1003751
12421,0.0,14041.036585365853,0.0,1151365
12422,,,,89542251
12423,1.0,15988.79411764706,1.0,134973224
12424,1.0,20166.821917808218,1.0,135901783
12425,1.0,17503.841121495327,1.0,136302516
12426,0.706508875739646,25067.26627218935,0.2,141776881
12427,0.748223350253808,23659.959390862943,1.0,179637260
12428,0.5082758620689661,32600.986206896552,0.0,197484805
12429,0.5598765432098771,30664.043209876545,1.0,211391794
12430,0.5507853403141366,30637.523560209425,0.5,334994256
12431,0.5855072463768121,29138.644927536232,1.0,348154837
12432,0.6195121951219517,27823.283813747228,1.0,424286015
12433,0.646913580246914,27158.03086419753,1.0,537357926
12434,0.6743833017077803,26389.254269449717,1.0,539474056
12435,0.6919210053859968,25530.824057450627,1.0,778699197
12436,,,,0
12437,1.0,11514.192307692309,1.0,299369
12438,0.3248175182481742,42018.27142857143,,5882558
12439,,,,23239414
12440,,,,56932816
12441,0.0,8727.117647058823,,70688913
12442,0.4878048780487805,9371.111111111111,1.0,87843986
12443,0.78125,16038.477064220184,1.0,130210929
12444,0.8444444444444444,16851.70945945946,1.0,141471969
12445,0.8590604026845637,16059.456790123457,1.0,141579548
12446,0.7529411764705882,15045.874316939891,0.0,141843963
12447,0.5765765765765766,17384.96170212766,0.0,178087575
12448,0.3890577507598784,27700.330409356724,0.0,296116608
12449,,,,126107238
12450,1.0,13866.878048780487,1.0,480493566
12451,1.0,11322.24358974359,1.0,565219011
12452,,,,18779592
12453,1.0,11853.473684210527,1.0,98749611
12454,1.0,30757.621212121212,1.0,1522013161
12455,,,,278696360
12456,,,,38268509
12457,0.16666666666666685,76779.3381294964,0.16666666666666666,159356936
12458,0.2622080679405522,69083.1847133758,1.0,163689787
12459,0.20791245791245805,59015.64646464647,0.0,176877336
12460,0.3967948717948719,51675.54230769231,1.0,183987474
12461,0.4317632850241547,48456.903914590745,,192423840
12462,,,,6174889
12463,1.0,21222.054545454546,1.0,13940575
12464,1.0,17076.295454545456,,23749902
12465,0.8300970873786407,15584.382113821139,0.5,27650407
12466,,,,0
12467,,,,17593755
12468,,,,11351631
12469,,3912.5714285714284,,12146175
12470,1.0,14660.0,1.0,20712649
12471,,,,0
12472,1.0,11011.6,1.0,309149633
12473,1.0,15338.891891891892,1.0,312839079
12474,0.3900966183574862,47034.99275362319,0.16666666666666666,389231051
12475,,,,61809361
12476,0.33333333333333315,40045.621212121216,0.3333333333333333,82722957
12477,0.5510204081632651,29683.803278688523,,145876894
12478,,,,78630084
12479,1.0,21180.243902439026,1.0,139636176
12480,,,,12608792
12481,1.0,22803.666666666668,1.0,111265676
12482,1.0,37887.48863636364,1.0,113778843
12483,,,,9099174
12484,1.0,14185.266666666666,1.0,94087057
12485,1.0,10859.42857142857,1.0,101355968
12486,0.417910447761194,15113.014925373134,0.0,129959655
12487,0.61,15987.08,1.0,141620221
12488,,,,0
12489,0.16666666666666655,26183.91780821918,0.16666666666666666,4769724
12490,0.23901808785529674,24903.58914728682,0.3333333333333333,6070861
12491,0.2661141804788217,24007.2817679558,0.3333333333333333,7203616
12492,0.31880341880341906,22710.94358974359,1.0,7286932
12493,0.43233618233618254,22449.71794871795,1.0,8111532
12494,,,,271372187
12495,0.0,45376.86046511628,0.0,275274597
12496,,,,108572851
12497,1.0,16961.8,1.0,142352642
12498,1.0,16894.925,1.0,198713011
12499,1.0,15786.955752212389,1.0,218132962
12500,1.0,19123.527607361964,1.0,233287768
12501,1.0,17831.820105820105,1.0,252460619
12502,1.0,17195.1,1.0,263488403
12503,,,,0
12504,1.0,13137.351351351352,1.0,486082
12505,,,,13525121
12506,,,,39316459
12507,1.0,15719.807692307691,1.0,51451483
12508,1.0,14814.811320754718,1.0,51827953
12509,1.0,13281.96,1.0,54662007
12510,0.6756756756756757,14471.162162162162,0.0,58663886
12511,0.7352941176470589,13873.161764705883,1.0,58944337
12512,1.0,18494.9,1.0,98914660
12513,1.0,15352.333333333334,1.0,99051389
12514,1.0,13142.27659574468,1.0,99162449
12515,,,,125123896
12516,,,,8211713
12517,0.3333333333333332,22004.076923076922,0.3333333333333333,21589905
12518,0.23115079365079344,36399.46428571428,0.16666666666666666,76979151
12519,0.47062841530054633,37296.5368852459,1.0,79964396
12520,0.5386904761904762,44002.706349206346,,105526738
12521,0.6037832310838446,41167.8537735849,1.0,106348885
12522,0.6402042711234911,38721.798687089715,1.0,139839391
12523,0.5223484848484848,40420.24721189591,0.0,221548447
12524,0.5203168044077134,38792.42905982906,,222495925
12525,0.5465494791666666,38616.8189233279,1.0,229635451
12526,0.49007589025102155,37101.489583333336,0.0,237657895
12527,0.5195269526952695,35683.5756718529,1.0,323648045
12528,0.5478778467908902,34768.40536912752,1.0,374112949
12529,0.559505799293999,34160.91732283465,1.0,399764533
12530,0.58345255126371,33245.22875,1.0,455390678
12531,,,,7274681
12532,1.0,12574.707317073171,1.0,33587575
12533,,,,63872712
12534,0.0,7112.0526315789475,0.0,138377459
12535,,,,4345370
12536,1.0,11785.90909090909,1.0,32931107
12537,1.0,12669.193548387097,1.0,38409393
12538,0.661504424778761,18543.141592920354,0.25,40675258
12539,0.745,16797.14,1.0,45425082
12540,0.6246069182389933,19652.622641509435,0.3333333333333333,47937257
12541,0.6764905149051487,19022.654471544716,1.0,52608539
12542,0.7167852906287067,18286.14234875445,1.0,53067372
12543,0.7441050375133973,17445.09003215434,1.0,64532398
12544,,,,186804432
12545,1.0,17693.066666666666,1.0,187335224
12546,1.0,14339.232558139534,1.0,187421019
12547,1.0,16533.037974683546,1.0,332395458
12548,0.44299674267100975,123893.36482084691,0.25,1252854055
12549,0.49557522123893805,113376.55162241888,1.0,1258829851
12550,0.36363636363636365,100920.16666666667,0.0,1267020317
12551,0.3346613545816733,95519.34262948207,0.0,1299983786
12552,0.3814814814814815,89893.3,1.0,1308778071
12553,0.34563758389261745,83273.64765100672,0.0,1326641617
12554,0.3944099378881988,78184.30279503105,1.0,1350546853
12555,,,,1312434543
12556,,,,38845789
12557,0.5,19080.268292682926,0.5,98525813
12558,,,,5630730
12559,,,,11549891
12560,,,,231341031
12561,,,,26603952
12562,,,,38349706
12563,0.5,16616.701492537315,,47056330
12564,0.625,15125.785714285714,1.0,92672653
12565,0.23743016759776536,48096.54871794872,0.0,130571477
12566,0.3767123287671233,42247.39574468085,1.0,332176582
12567,0.4473684210526316,39128.13688212928,1.0,381489186
12568,0.5434782608695652,37468.88888888889,1.0,420711832
12569,0.46829971181556196,37881.818181818184,0.0,430744458
12570,0.522020725388601,35349.50995024876,1.0,518514843
12571,0.45788381742738365,40623.4016064257,0.2,571144078
12572,0.48764705882352727,39002.70912547529,1.0,585144803
12573,0.5223034734917713,37029.436944937836,1.0,604843639
12574,0.5502581755593785,35830.040201005024,1.0,619995251
12575,0.5730392156862727,34868.44267515923,1.0,804259858
12576,0.5450216450216412,35947.29337094499,0.3333333333333333,817468362
12577,0.5415999999999965,34708.44647519582,0.5,1079315827
12578,,,,6456032
12579,,,,81515597
12580,0.0,10570.607142857143,0.0,111348956
12581,0.40425531914893614,10016.31914893617,1.0,154460497
12582,0.0979381443298969,44805.97422680412,0.0,163435346
12583,,,,9131011
12584,,,,26014441
12585,,19922.575757575756,,35021634
12586,0.0,18034.3908045977,0.0,35275736
12587,0.58,17332.23275862069,1.0,35717283
12588,0.704225352112676,15695.897810218978,1.0,109037067
12589,,,,9180544
12590,1.0,10971.8,1.0,16851178
12591,1.0,24730.2625,1.0,32448857
12592,,,,0
12593,,,,79258134
12594,0.14285714285714282,35407.97297297297,,97739238
12595,0.08766233766233764,30527.783950617282,0.0,120702636
12596,0.20245979186376536,28590.3591160221,1.0,160674308
12597,0.1707901037509976,26936.684210526317,0.0,161129220
12598,0.25030266343825663,26819.01879699248,0.5,165969737
12599,,,,361360295
12600,1.0,27478.98148148148,1.0,437828213
12601,,,,20281804
12602,,,,263943858
12603,1.0,35024.108695652176,1.0,265554967
12604,0.31724137931034485,58119.5724137931,0.0,272371196
12605,,,,5203196
12606,,,,65101648
12607,1.0,28514.044444444444,1.0,81592290
12608,,,,72140403
12609,,,,403490994
12610,0.11111111111111087,43908.67441860465,,676491749
12611,,,,5897470
12612,,,,6025400
12613,1.0,12160.518518518518,1.0,121307774
12614,0.27835051546391754,30150.855670103094,0.0,207841942
12615,0.43548387096774194,26516.395161290322,1.0,208205342
12616,,,,317759310
12617,1.0,32721.530303030304,1.0,319918931
12618,0.83,21170.697986577183,,391869152
12619,0.453551912568306,31039.627049180326,,458899920
12620,0.5192307692307693,29274.769516728626,1.0,464032379
12621,0.43724696356275305,27344.63961038961,0.0,490227197
12622,0.5035714285714286,25715.469208211143,1.0,490574023
12623,0.5615141955835962,24248.365079365078,1.0,534028505
12624,0.6398963730569949,27504.791946308724,1.0,573634545
12625,0.6650602409638554,26514.894957983193,1.0,630221680
12626,0.5806706114398401,30998.544014084506,0.2,635661246
12627,0.596584440227702,30179.29081632653,1.0,704684513
12628,0.5594306049822045,29304.434991974318,0.0,751041881
12629,0.5552980132450314,28698.936842105264,0.5,751870011
12630,,,,0
12631,0.0,16846.483870967742,0.0,522241
12632,,,,51199132
12633,1.0,16529.727272727272,1.0,65302344
12634,,9593.25,,51154876
12635,1.0,9998.698113207547,1.0,79581924
12636,,,,1994100
12637,0.5,17239.444444444445,0.5,2769875
12638,0.7471910112359551,15773.011235955057,1.0,3397898
12639,,,,97344267
12640,,,,205347404
12641,,23365.95238095238,,82978415
12642,0.0,38073.663636363635,0.0,87442648
12643,0.0,34062.16129032258,,158624818
12644,0.36134453781512604,29466.736526946108,1.0,182995895
12645,0.31386861313868614,28049.5,,300492405
12646,0.4437869822485207,25640.486363636363,1.0,342397009
12647,0.3472222222222222,24002.957446808512,,374208831
12648,0.43373493975903615,23139.761904761905,1.0,374729022
12649,0.4797047970479705,22510.08308605341,1.0,375025895
12650,0.5236486486486487,21819.262430939227,1.0,393747315
12651,0.5579937304075235,21536.8987012987,1.0,394278744
12652,0.5100286532951289,21065.318072289156,0.0,394887455
12653,0.5535248041775457,20103.835189309575,1.0,395171970
12654,0.5071902654867256,21044.635135135137,0.25,402490928
12655,0.47365702479338845,20861.025454545455,0.0,405943791
12656,0.47576045627376423,20505.194256756757,0.5,530724518
12657,0.4968065693430657,20303.52280130293,1.0,533816231
12658,,,,1510031
12659,1.0,13042.853658536585,,10608752
12660,1.0,14990.59090909091,1.0,11063374
12661,1.0,17113.227722772277,1.0,20607666
12662,1.0,19229.969696969696,1.0,21417586
12663,1.0,23293.201117318436,1.0,23048713
12664,1.0,21656.18779342723,1.0,23491998
12665,1.0,21910.66929133858,1.0,36510398
12666,1.0,21270.32857142857,1.0,46020575
12667,1.0,20987.93831168831,1.0,46538869
12668,1.0,20629.27536231884,1.0,47191684
12669,1.0,19908.145502645504,1.0,47599863
12670,,,,13711342
12671,1.0,6843.538461538462,1.0,13800308
12672,1.0,12857.133333333333,1.0,16059983
12673,,,,8787864
12674,,,,280882390
12675,1.0,22035.266666666666,,392217075
12676,0.3709401709401732,49897.00497512438,,710013618
12677,0.3581920903954801,50930.82392026578,0.3333333333333333,715314498
12678,0.28244994110718225,98628.22552447552,0.2,756399665
12679,0.0,49790.83516483517,0.0,20243040
12680,,,,368708
12681,1.0,14999.757575757576,1.0,863700
12682,1.0,12318.901960784313,1.0,22511958
12683,1.0,15571.56626506024,1.0,48497036
12684,1.0,18612.046666666665,1.0,80634392
12685,1.0,17891.690721649484,1.0,103348939
12686,,265.3333333333333,,43583788
12687,,,,4325462
12688,1.0,13913.864864864865,1.0,4840275
12689,0.37373737373737376,23238.838383838385,0.0,8874485
12690,0.504,20065.116279069767,,14111376
12691,,,,1186681863
12692,0.0,184241.06666666668,0.0,1192209095
12693,,,,20269516
12694,0.5,15807.25,0.5,20901806
12695,0.6774193548387096,13255.193548387097,1.0,59971615
12696,0.782608695652174,13620.184782608696,1.0,60402850
12697,0.8319327731092437,12421.873949579833,1.0,69526312
12698,0.43805309734513276,32842.61504424779,0.0,84656909
12699,0.45,30479.764285714286,0.5,85768812
12700,0.5141955835962145,28196.381703470033,1.0,90420123
12701,,,,1337837063
12702,0.0,37787.416666666664,0.0,1989557568
12703,0.13189448441247004,30625.273381294963,0.3333333333333333,2692698633
12704,0.1874999999999999,30965.364583333332,0.3333333333333333,2694387070
12705,,,,3186574
12706,0.5,24558.153846153848,0.5,4144342
12707,0.7364864864864865,17112.783783783783,1.0,25509097
12708,,,,54078825
12709,0.33333333333333326,31800.819672131147,0.3333333333333333,147393948
12710,0.5378787878787878,25566.465909090908,1.0,331210626
12711,0.655367231638418,23273.5,1.0,380174598
12712,0.7458333333333333,21733.16875,1.0,442231706
12713,0.8125960061443932,24391.566820276497,1.0,466044632
12714,0.6764635603345255,26522.078853046594,0.2,471351416
12715,0.6149019607843133,27128.238235294117,0.3333333333333333,499036917
12716,,,,81625339
12717,1.0,15783.67441860465,1.0,87103220
12718,0.7009345794392523,34240.32710280374,0.5,126056152
12719,0.5309882747068655,39012.16582914573,0.3333333333333333,130155858
12720,0.5977011494252855,35630.004310344826,1.0,130658598
12721,0.4882629107981205,34299.92253521127,0.0,132133615
12722,0.5139353400222951,32976.13712374582,1.0,132252302
12723,0.545833333333332,31328.325,1.0,148686484
12724,,,,2733659
12725,1.0,12315.454545454546,1.0,3140069
12726,0.5105882352941193,22651.272727272728,,38200112
12727,0.715068493150686,21881.86577181208,1.0,39467198
12728,0.7595375722543362,20305.096590909092,1.0,45234440
12729,0.7940594059405948,18710.936585365853,1.0,50795722
12730,0.8222222222222229,17464.20675105485,1.0,51098997
12731,0.6401234567901213,31021.715596330276,0.16666666666666666,61037140
12732,0.6570588235294097,29891.860058309037,1.0,64171038
12733,0.5613065326633148,29637.33416458853,0.0,76089691
12734,0.5930069930069913,28310.488425925927,1.0,81309045
12735,0.6102678571428556,27456.89135254989,1.0,85639981
12736,0.5298449612403087,27668.93641618497,0.0,95580109
12737,0.5589090909090896,26620.985533453888,1.0,111935761
12738,0.5236065573770469,26725.90375203915,0.2,139227830
12739,0.5452269170579008,25895.92403100775,,143722558
12740,0.5348214285714256,25274.47935103245,0.3333333333333333,155108105
12741,0.5097872340425503,24608.91983122363,0.0,159285491
12742,0.5342318059299164,24047.176470588234,1.0,214782549
12743,0.5505851755526632,23539.110967741937,1.0,220920310
12744,0.5696139476961369,23166.624227441287,1.0,240693450
12745,0.5657647058823506,23271.668224299065,0.5,247448730
12746,0.5834085778781016,23126.639013452914,1.0,266840035
12747,0.5561533052039336,23823.880503144654,0.16666666666666666,299158095
12748,0.5719565954560825,23510.718907987866,1.0,306262613
12749,0.5684737011939294,23149.619826756498,0.5,308866366
12750,0.559497206703908,23232.24722222222,0.3333333333333333,329055563
12751,,,,14152399
12752,,,,266783467
12753,1.0,18217.944444444445,1.0,270944870
12754,1.0,23320.947368421053,,288899909
12755,1.0,22095.07182320442,1.0,340339201
12756,0.8545454545454545,21212.08292682927,0.0,340688470
12757,0.6527777777777778,21073.04296875,0.0,355366428
12758,,,,6155299
12759,,,,55218400
12760,0.0,21119.451612903227,0.0,73468919
12761,0.0,22412.42105263158,0.0,120174531
12762,,,,19638554
12763,,,,0
12764,0.0,22614.536585365855,0.0,927196
12765,0.4383561643835616,21957.931506849316,1.0,1602929
12766,0.594059405940594,19716.940594059404,1.0,1991411
12767,0.6796875,18544.90625,1.0,2373748
12768,0.7388535031847133,18286.961783439492,1.0,2871053
12769,0.8009708737864077,19555.300970873788,1.0,4028392
12770,0.8326530612244898,18871.020408163266,1.0,4623400
12771,,0.0,,250290162
12772,1.0,22140.93650793651,,328647003
12773,,,,2532706
12774,1.0,9555.222222222223,1.0,12319431
12775,,,,0
12776,0.0,19971.01886792453,0.0,6496630
12777,0.4803921568627451,17230.64761904762,,10925348
12778,,,,10310226
12779,1.0,15440.5,1.0,12418657
12780,,,,91735260
12781,1.0,28978.178571428572,1.0,201995713
12782,1.0,28025.892473118278,1.0,202979343
12783,0.8184931506849316,27184.869863013697,0.5,204341926
12784,0.8485714285714285,25366.737142857142,1.0,204812114
12785,,,,125620946
12786,0.25,17134.090909090908,0.25,278831664
12787,0.5822784810126582,18957.050632911392,1.0,666192128
12788,0.7642857142857142,22781.07857142857,1.0,667883872
12789,0.8156424581005587,21251.245810055865,1.0,696470957
12790,0.6347826086956522,21631.486956521738,0.0,698321093
12791,0.5309090909090909,23574.50909090909,0.0,700148419
12792,,,,22677687
12793,,,,441139438
12794,1.0,17265.18918918919,1.0,469390016
12795,1.0,20979.923076923078,1.0,470660377
12796,1.0,17178.834437086094,,483181432
12797,0.7663934426229508,40091.52452830189,0.5,526125474
12798,0.7764705882352941,38741.79710144927,1.0,531611253
12799,0.6073619631901841,39164.12968299712,0.0,581190191
12800,0.5025380710659898,38332.18795180723,0.0,684059752
12801,0.5207823960880196,37277.711627906974,1.0,703275619
12802,0.44375,36568.890219560875,0.0,724018293
12803,0.45152603231597843,38378.475778546715,0.5,746808934
12804,0.4649737302977233,37643.20777027027,1.0,767070069
12805,,11901.581818181818,,56251601
12806,,,,694619136
12807,1.0,101780.33333333333,,1357108913
12808,1.0,92914.24183006537,1.0,2985177246
12809,1.0,80788.3,1.0,3027018431
12810,1.0,71721.32701421801,1.0,3027609737
12811,0.7996870109546195,61562.68363636364,0.3333333333333333,3033256204
12812,0.7455128205128229,58529.164596273295,0.5,3042748958
12813,0.7611311672683536,56405.11799410029,1.0,3043023902
12814,0.7809050772626952,54671.87087912088,1.0,3056075692
12815,0.8001007049345437,51567.49872773537,1.0,3075441048
12816,0.7348305752561086,50390.71958762887,0.5,3079614520
12817,0.7518436578171105,48227.93385214008,1.0,3080995449
12818,,,,5629625
12819,1.0,8316.0,1.0,23366914
12820,1.0,13271.46052631579,1.0,43457880
12821,1.0,11980.648936170213,1.0,50964531
12822,1.0,11530.952380952382,1.0,75753378
12823,,,,54214264
12824,,,,7471771
12825,0.5,44637.83050847457,0.5,187923045
12826,0.36857142857142944,36927.734513274336,,217151454
12827,0.23536379018612677,39897.67317073171,0.08333333333333333,297792559
12828,0.2532503457814678,35360.444444444445,,342955472
12829,0.2526374859708207,31517.093167701863,,493164036
12830,0.36941287878788,31740.151193633952,1.0,502403737
12831,0.35641350210970574,30414.059523809523,0.25,503211605
12832,0.29147688060731625,29871.15748031496,0.0,540077812
12833,,,,70342769
12834,1.0,10249.588235294117,1.0,79593732
12835,,,,70160386
12836,1.0,21303.363636363636,1.0,71097734
12837,1.0,20384.263736263736,1.0,144564840
12838,0.8226950354609929,24546.078014184397,0.5,146306967
12839,0.6203208556149733,24600.739583333332,,159198281
12840,0.3919308357348703,60851.744318181816,0.125,220253297
12841,0.3852040816326541,57006.38035264484,0.3333333333333333,490269748
12842,0.39485981308411316,53571.36258660508,0.5,490834615
12843,0.40466101694915346,51211.67714884696,0.5,492066185
12844,0.37450980392156946,48276.531669865646,,583562042
12845,0.3447653429602896,47441.81769911505,0.0,748306409
12846,0.3338658146964863,44537.546707503825,,757085745
12847,0.33381712626995796,43497.01815642458,0.3333333333333333,766044765
12848,0.35983263598326504,42244.840696117804,,838813459
12849,0.3699870633893933,41361.156911581566,0.5,899175221
12850,0.3889585947302397,40562.26602176542,1.0,904239805
12851,0.42230130486358364,39902.06300114548,1.0,911798780
12852,0.44151376146789106,38556.88465723613,,922988904
12853,0.4624724061810166,37629.216159496325,1.0,923415770
12854,0.4068943706514868,45119.6348773842,0.06666666666666668,1131441937
12855,0.41054390762686155,43993.12674825175,0.5,1258916805
12856,0.4142191142191146,42955.810243492866,0.5,1266465014
12857,0.39753914988814354,42368.21468926554,0.0,1267798862
12858,0.4128100299809216,41557.92677165355,1.0,1268083211
12859,0.4054196264141019,41235.10121765601,0.2,1269487567
12860,,,,306
12861,,,,6098025
12862,,,,108524216
12863,,,,117210273
12864,,30.666666666666668,,1985037
12865,0.0,14982.595744680852,0.0,11181439
12866,0.0,17555.17391304348,0.0,12092333
12867,0.23931623931623933,16250.125,1.0,12625479
12868,,,,169611431
12869,0.5,27071.74193548387,0.5,254389045
12870,,,,12918752
12871,,,,6845531
12872,0.5,37344.98412698413,0.5,13314059
12873,0.6460674157303371,26482.8785046729,,76093864
12874,0.5747126436781609,35279.026041666664,0.5,122808834
12875,0.5548523206751055,32208.368627450982,0.5,124248395
12876,,,,6188075
12877,0.0,158306.60215053763,0.0,35633103
12878,0.06620553359683795,131445.54545454544,0.25,39443798
12879,0.15047770700636942,112882.68789808918,0.5,41633239
12880,0.18188405797101448,103917.50144927537,0.5,121449644
12881,0.21597222222222223,99925.95277777778,1.0,121571449
12882,,,,17091451
12883,,8736.866666666667,,46265972
12884,0.0,6769.828571428571,,53943099
12885,0.0,22815.385416666668,,76338649
12886,,,,7374877
12887,0.0,25523.88888888889,,12734814
12888,0.2752808988764045,22777.36170212766,0.5,315051709
12889,0.4669421487603306,19576.98449612403,,518806550
12890,0.4748427672955975,19772.808383233532,0.5,524308166
12891,,,,0
12892,0.0,26934.5,,21705449
12893,0.5315315315315315,38031.06086956522,1.0,56119209
12894,0.6204379562043796,32767.76388888889,,73117414
12895,0.6708860759493671,30528.2,1.0,73436009
12896,0.695906432748538,28762.022471910113,1.0,82683044
12897,0.6488888888888888,28209.693965517243,0.5,86888867
12898,0.6680672268907563,27082.751020408163,1.0,88020454
12899,0.6148409893992948,26045.637931034482,0.3333333333333333,93111017
12900,0.6686930091185423,24814.877976190477,1.0,120955198
12901,0.6988950276243105,24630.975609756097,1.0,137669394
12902,0.7268170426065175,23948.660098522167,1.0,139862705
12903,,,,3092707
12904,0.5,16006.234042553191,,12307902
12905,0.25,15591.377777777778,0.0,12958833
12906,0.4533898305084746,14401.27868852459,1.0,34427655
12907,,,,52312967
12908,,,,200939795
12909,1.0,26708.811320754718,,236774913
12910,0.44036697247706424,29633.1768707483,,282947752
12911,0.4591194968553459,28263.91878172589,0.5,284159667
12912,,,,10973405
12913,1.0,7937.7692307692305,1.0,15919266
12914,,3876.089552238806,,828036
12915,0.0,6074.551724137931,0.0,1096824
12916,0.0,14188.5,,4671594
12917,0.0,53271.45392491468,,20569787
12918,0.11194029850746269,47116.34782608696,,39664819
12919,,14885.0,,59466571
12920,0.0,19399.434210526317,0.0,60539033
12921,0.0,16730.446428571428,0.0,92383991
12922,0.24778761061946902,15885.528571428571,1.0,108390555
12923,,,,12309980
12924,0.19999999999999962,35461.63829787234,0.2,15643374
12925,0.39839999999999975,28806.28,1.0,23690429
12926,0.17659574468085096,96222.20921985815,0.0,52403502
12927,0.20178571428571432,84096.59226190476,0.3333333333333333,70727882
12928,,,,430020887
12929,,,,228912921
12930,1.0,16823.24,1.0,229333502
12931,0.25,32532.014492753624,0.25,54947632
12932,0.425,27630.62222222222,1.0,57487424
12933,0.5337837837837838,24539.72972972973,1.0,57724578
12934,0.5178571428571429,33695.12380952381,0.5,71331659
12935,,,,117645541
12936,1.0,8729.4,1.0,182170757
12937,0.625,21186.916666666668,0.5,380125194
12938,0.7527472527472527,21188.69230769231,1.0,419532228
12939,0.8214285714285714,19141.34126984127,1.0,449845042
12940,0.860248447204969,18262.931677018634,1.0,483244427
12941,0.8928571428571429,32602.533333333333,1.0,493330641
12942,0.9089068825910931,29388.433198380568,1.0,530534450
12943,0.921875,28285.788194444445,1.0,576903490
